scope,file,version,status,remote_version,remote_name,sql_comparison,live_assessment,notes,sha256
active,supabase/migrations/20260620110000_chat_tool_executions_affected_entities.sql,20260620110000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,8ce98b1326efe4101ba0203eea7d8b8043baf839f503c7b85e4dd4cda7485b55
active,supabase/migrations/20260624000000_start_here_managed_region_recency_guard.sql,20260624000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,f5e90b73b993f5eca66f0290c8fd4adcea9a3a1cdb2483cf490b1850f49d98e8
active,supabase/migrations/20260624010000_ai_inbox_items.sql,20260624010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,ec9c82d51fff845cda1c3d8bf9ab1c36bd381a73148f6a25bb780f4d8f85078a
active,supabase/migrations/20260625000000_project_loop_run_brief.sql,20260625000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,2f6aeef0f381699e1be73eaec6612c72f34e2ef8a8b4f9b3b419ed123d0062c7
active,supabase/migrations/20260626000000_project_suggestion_chat_link.sql,20260626000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,958bbd414eb6c6b931a188066606c1cc7dd74a7419698a9e2df5a0ba84dc3bf1
active,supabase/migrations/20260626010000_clarified_project_suggestion_decisions.sql,20260626010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,dc75e68fb658d24958bca32ecb81246d76ceb26af85b8f924aab6c6c0980f568
active,supabase/migrations/20260627000000_calendar_suggestion_processing_status.sql,20260627000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,ab7d051e655fd4f5e89cfc0d46b5ddafcc0f5c9d35e8f815517276acc3a637f2
active,supabase/migrations/20260627001000_calendar_suggestion_created_project_fk.sql,20260627001000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,127213d56ca4ef5d441d1affd19ac5eb86e3c0cb950f6a49b56be8ccf635ba89
active,supabase/migrations/20260701000000_fix_recency_guard_generated_column.sql,20260701000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,a48bfc63503909bf4305b23e1866cb261a3ce33954e1795e0a1f7324b664df19
active,supabase/migrations/20260701010000_users_signup_attribution.sql,20260701010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,eaf627e2a97bbc3a073f23cf7ee48dc0a2c63d40a5ca76be905065b58f160889
active,supabase/migrations/20260701020000_enable_rls_timing_metrics.sql,20260701020000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,d7edb82a335b21926bdee6eca24e5c6e164b5065126602d449dd7e0f6b6c7322
active,supabase/migrations/20260702000000_agentic_chat_crash_recovery_progress.sql,20260702000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,331664cb291c5210c7b5f942c213c2b862c661e0e8e1b0201fe7eb1dfcc8105e
active,supabase/migrations/20260702010000_onto_task_create_atomic.sql,20260702010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,5bcecaf47f7abb941ececbb80567f91b1e334692088ee70df28c03c582acd0e1
active,supabase/migrations/20260702020000_admin_dashboard_comprehensive_analytics_rpc.sql,20260702020000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,be3cfd57317efcf4324868d466d8f66bd3066440ea11844f9b2743f363a57388
active,supabase/migrations/20260703000000_complete_project_audits.sql,20260703000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,f9b59a1b37d2e0370f937d363aa0821b1761396f1a01398b0f4d45d589159a24
active,supabase/migrations/20260703010000_project_audit_recommendation_suggestion_kind.sql,20260703010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,663412883ca86db6211c9658ae5f25b3fd6c70e4f3dba79d2b7b4f8c6657c4a1
active,supabase/migrations/20260704000000_add_project_audit_chat_type.sql,20260704000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,f4a9313a45b9eeee231d1f43fd9cdd371b37d7a56572fe75cdb155d33b7dcafd
active,supabase/migrations/20260706000000_codify_queue_job_dedup.sql,20260706000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,74bfad43c2fd93ed16a28e4aa0c140f16139425462abb079c9900b824044700c
active,supabase/migrations/20260706010000_daily_brief_engagement_metrics.sql,20260706010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,fadfc6ea8e97b3fb5c63c564808e2d117dd72fbe15c9aa3813db28a7c4af0b7c
active,supabase/migrations/20260706020000_secure_daily_brief_engagement_metrics.sql,20260706020000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,d410d22f2379b2ccc0a6b74d8e4c8d1f180bdfab2f7567fb5e0d675fafab5122
active,supabase/migrations/20260706030000_chat_sessions_projects_onto_project_fk.sql,20260706030000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,c5ad7ac498d0c13e72296854bb499881df525bc717a44617198601cfe23bb0b1
active,supabase/migrations/20260706040000_log_project_fks_to_onto_projects.sql,20260706040000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,6544c7f3ec53f3c70c37f9f52b424130087a84734c10847e4e3057c72e1319d3
active,supabase/migrations/20260707000000_history_page_perf_rpc.sql,20260707000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,9a357a40f0086ab9e86c91b60f3a9c53539122b594eb236553e3097011869812
active,supabase/migrations/20260707010000_dashboard_responsiveness_indexes.sql,20260707010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,db35d725b158d4ea56f877950a4035fc6a468f1e15fd06c650e4ae996bcb2762
active,supabase/migrations/20260707020000_history_page_perf_p2.sql,20260707020000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,82d7cf0fa6cdab329a833578ce63031a408ed4aac0d9709e1dd1c0eae890ad77
active,supabase/migrations/20260707030000_project_full_v2_initial_payload.sql,20260707030000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,45fc44fbe812f73ce4f2e80c956249e8ab19f92736f884df71b70b189c0c73cc
active,supabase/migrations/20260707040000_project_skeleton_v2_without_counts.sql,20260707040000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,e149eb5e0f512e8492348b886279563a7104553f0635822fdbaf5e349cfb275b
active,supabase/migrations/20260707050000_project_review_signals.sql,20260707050000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,90326515fcc6b987b7892ba4e68586a7abfb46c5f96654b8aac9132f3941d6ca
active,supabase/migrations/20260707060000_project_audit_inbox_source.sql,20260707060000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,fec6dc7322dc753680406f5f9b52fd3b0db8f617590c924fad7e3f833e1a0c5d
active,supabase/migrations/20260707070000_agentic_chat_prompt_artifact_retention.sql,20260707070000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,b9e3a2faca913644b87f94377186d109b0a770ad37a41de5f697cd03ba65e8c4
active,supabase/migrations/20260710000000_project_route_access_state.sql,20260710000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,0a2d30cebcb58e53fc40fafd15409630a2946855ed9905287e46edfa4cfc3a11
active,supabase/migrations/20260713000000_add_atomic_cross_project_task_move.sql,20260713000000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,dadfce79d358c2e275932c2812b5377494f86fa121d5b6ed492b18dc8a6f9795
active,supabase/migrations/20260715010000_project_suggestion_addressed_status.sql,20260715010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,2bdced11ba86a1c16d75b92767b8b8c77f127b1d5c2a8bdd912c77270195e057
active,supabase/migrations/20260715020000_project_full_v2_window_tasks.sql,20260715020000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,407ce05b0f257b71c8cb458c2dc3adb298d833cd208c040e1e2f1d806849ca88
active,supabase/migrations/20260715030000_project_full_v2_entity_summaries.sql,20260715030000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,97661b226e618810c68a88b8488a70dbbdff229dc71f799b38d2a28cf6335125
active,supabase/migrations/20260716000000_account_deletion_and_legal_acceptance.sql,20260716000000,recorded_version_and_name,20260716000000,account_deletion_and_legal_acceptance,match,not_reaudited,Deployment history match; not a full current-schema audit.,8301098dffb131c643c2b6365b26ae874c3abce800f7edf0f8d69b7e7a9a5380
active,supabase/migrations/20260718010000_inbox_items_deferred_status.sql,20260718010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,93682c7dbf7daed699b553a2b939e83b2f1a780fe8e640a22d784c7b4c3aceb4
active,supabase/migrations/20260719010000_agent_run_effort.sql,20260719010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,82f732df9eb75bba1a603835487b7c1843da0594fcfdd7ae381ad386d0d8b886
active,supabase/migrations/20260719020000_deep_research_orchestration.sql,20260719020000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,006c55b57d739702d4bb34c3cfa0ccd2ac4233bcba00c001a7450d0875f42800
active,supabase/migrations/20260719030000_agent_run_cost_ledger.sql,20260719030000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,d6ff5de34d6189de63997ea51d39bf900144af737928896956aca2028bd6dd64
active,supabase/migrations/20260719040000_agent_run_cost_reconciliation.sql,20260719040000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,0c60fd04a944b6b9ad4edef2324cf922029dc47e15c2adb98b4f36fa80e7b6b3
active,supabase/migrations/20260719050000_agent_run_cost_rpc_privileges.sql,20260719050000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,f0ab1ae3bbbf57de6dc413664c801c811adb9d4b86ef64a47b840dc9f75aa9d6
active,supabase/migrations/20260720010000_deep_research_hardening.sql,20260720010000,unrecorded,,,no_matching_ledger_entry,not_verified,No matching production version/name/complete SQL; historical effects not certified. Do not infer that replay is required.,2354cd1cd3f721edc2c3869b0ddc5acb0f7dbeb4c79f993d598fe5cf48a3ea23
active,supabase/migrations/20260722000000_gmail_read_connections.sql,20260722000000,recorded_version_and_name,20260722000000,gmail_read_connections,match,not_reaudited,Deployment history match; not a full current-schema audit.,5ccdcc49c8f47a187a3d4111688fab4207c02598a3b8783b6a0782d04bbdfa95
active,supabase/migrations/20260723000000_gmail_relevance_project_profiles.sql,20260723000000,recorded_version_and_name,20260723000000,gmail_relevance_project_profiles,match,not_reaudited,Deployment history match; not a full current-schema audit.,e06d7a0712a629d8577da1cd5ac52d95e27006dfe729e1853e805a4b5f2d6663
active,supabase/migrations/20260723010000_queue_stalled_backoff_and_inapp_dedup.sql,20260723010000,recorded_version_and_name,20260723010000,queue_stalled_backoff_and_inapp_dedup,match,not_reaudited,Deployment history match; not a full current-schema audit.,9fb1d42e15e051d963be22034e2eaa222e22e45479f8f3f2ec11198976f8487f
active,supabase/migrations/20260723020000_agent_run_execution_fencing.sql,20260723020000,recorded_version_and_name,20260723020000,agent_run_execution_fencing,match,not_reaudited,Deployment history match; not a full current-schema audit.,1bb4f93223be2aa37b8c2acdc9f9cf14b41cb0eccf5bfe52c4cadcee81eba7a7
active,supabase/migrations/20260723030000_agent_run_atomic_dispatch.sql,20260723030000,recorded_version_and_name,20260723030000,agent_run_atomic_dispatch,match,not_reaudited,Deployment history match; not a full current-schema audit.,d48364015fb16ce25cdb06a2e88764c0ee155774ae1b27c44c81baed7a8bd855
active,supabase/migrations/20260723040000_chat_message_idempotency.sql,20260723040000,recorded_version_and_name,20260723040000,chat_message_idempotency,match,not_reaudited,Deployment history match; not a full current-schema audit.,e86b1defd2c4b21eb2b343ec8c38db8de838fef49236a9247d300897b5742c00
active,supabase/migrations/20260723211500_gmail_relevance_scan_control_plane.sql,20260723211500,recorded_version_and_name,20260723211500,gmail_relevance_scan_control_plane,match,not_reaudited,Deployment history match; not a full current-schema audit.,3f9e1fc65536601f6a47c65f999aafb03b9f506613d1d44a5cf7937731484ef1
active,supabase/migrations/20260723223402_gmail_relevance_metadata_retrieval.sql,20260723223402,recorded_version_and_name,20260723223402,gmail_relevance_metadata_retrieval,match,not_reaudited,Deployment history match; not a full current-schema audit.,11f6fca172c0f07466aef919a3a3e8a1b3ba05378e1ba03b58c338d9736e0440
active,supabase/migrations/20260724010000_queue_correlation_ids.sql,20260724010000,recorded_version_and_name,20260724010000,queue_correlation_ids,match,not_reaudited,Deployment history match; not a full current-schema audit.,f2c3d9d4e0a795511924d81e482bb567ed456eaa825eb43120749582bc6e4ea6
active,supabase/migrations/20260724020000_gmail_relevance_review_evaluation.sql,20260724020000,recorded_version_and_name,20260724020000,gmail_relevance_review_evaluation,different,not_reaudited,Confirmed live constraint drift: local wrong_project adjudications require corrected_project_id IS NOT NULL; production and the stored migration omit that requirement. Five function bodies match. Resolve with a deliberate forward migration if the local contract is desired.,c27476669e1fe33eaa902c39aa75c5527e564c922eda0bd6a0c55de6f7aeb8ed
active,supabase/migrations/20260724030000_gmail_relevance_metadata_retention_enforcement.sql,20260724030000,recorded_version_and_name,20260724030000,gmail_relevance_metadata_retention_enforcement,match,not_reaudited,Deployment history match; not a full current-schema audit.,1e7da5ef4e788db3046cd4a39405a551b068c3c0921955bc7b1ddec2b413e229
active,supabase/migrations/20260724040000_gmail_relevance_review_reconciliation.sql,20260724040000,recorded_version_and_name,20260724040000,gmail_relevance_review_reconciliation,match,not_reaudited,Deployment history match; not a full current-schema audit.,0860535ff1e8b231fb9f4b5a7fe7e6e9ae1274f43c2f77f06db0ef2897c81d90
active,supabase/migrations/20260728010000_external_agent_project_access.sql,20260728010000,recorded_version_and_name,20260728010000,external_agent_project_access,match,not_reaudited,Deployment history match; not a full current-schema audit.,fbe8480a361b976049348109db9270f76f32f1c49aabf62af137390d1400cc89
active,supabase/migrations/20260729010000_fix_sms_job_payload_contract.sql,20260729010000,recorded_version_and_name,20260729010000,fix_sms_job_payload_contract,match,not_reaudited,Deployment history match; not a full current-schema audit.,ddfac7bc34419dc08a72534f7faa54cf3a3d83315cfa0aafcaa6e20f47a2f9cb
active,supabase/migrations/20260730010000_rls_lockdown_batch_1_inert_tables.sql,20260730010000,recorded_version_and_name,20260730010000,rls_lockdown_batch_1_inert_tables,match,not_reaudited,Deployment history match; not a full current-schema audit.,679d16589d216f521f1c74f4ef4692ba5e29e348e37d03232980465e3d9f7700
active,supabase/migrations/20260730020000_phase0_rls_lockdown_remaining_tables.sql,20260730020000,recorded_version_and_name,20260730020000,phase0_rls_lockdown_remaining_tables,match,not_reaudited,Deployment history match; not a full current-schema audit.,19915a7c5b103ffcf0e9f60fd3b7eac739c7ca043fbc368ce6c9cccbb7fedc07
active,supabase/migrations/20260730030000_phase0_view_and_rpc_hardening.sql,20260730030000,recorded_version_and_name,20260730030000,phase0_view_and_rpc_hardening,match,not_reaudited,Deployment history match; not a full current-schema audit.,909058185b92486f49975947d3a921818bb97c3dd6e913c862195cd884bf522d
active,supabase/migrations/20260730040000_phase1_retired_schema_cleanup.sql,20260730040000,recorded_version_and_name,20260730040000,phase1_retired_schema_cleanup,match,not_reaudited,Deployment history match; not a full current-schema audit.,a8105687b6f92a4c4f3ce82943b6326976241b8cd11f29c082d2be06e063bc67
active,supabase/migrations/20260730050000_phase1_drop_notification_preferences_backup.sql,20260730050000,recorded_version_and_name,20260730050000,phase1_drop_notification_preferences_backup,match,not_reaudited,Deployment history match; not a full current-schema audit.,68e06b585d425ef242c5a136cec9ed25919e6b620fb6e1104a9f68651fd08e00
active,supabase/migrations/20260731150000_agentic_chat_legacy_atomic_admission.sql,20260731150000,recorded_version_and_name,20260731150000,agentic_chat_legacy_atomic_admission,match,not_reaudited,Deployment history match; not a full current-schema audit.,c0ce51bc312dd3ba7d087732bf01fc3d6dcb28dc05b150194b4b87e225e2def9
active,supabase/migrations/20260801010000_agentic_chat_worker_phase2a_trust_foundation.sql,20260801010000,recorded_version_and_name,20260801010000,agentic_chat_worker_phase2a_trust_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,5a47a887272b3e37db614532841831ced2f107ce1ebb11186b16cf2da8c7fccd
active,supabase/migrations/20260801020000_agentic_chat_worker_queue_type.sql,20260801020000,recorded_version_and_name,20260801020000,agentic_chat_worker_queue_type,match,not_reaudited,Deployment history match; not a full current-schema audit.,5282037ca71bc52df69ad37bf37a9e55dffe3ae9e2eaf8741432f0b2e2778eda
active,supabase/migrations/20260801030000_agentic_chat_worker_queued_status.sql,20260801030000,recorded_version_and_name,20260801030000,agentic_chat_worker_queued_status,match,not_reaudited,Deployment history match; not a full current-schema audit.,87ad648ec7730cb3a135bb556f216f8fa670a87e522c92bab42b3abe2d2792b4
active,supabase/migrations/20260801030100_agentic_chat_worker_active_index_preflight.sql,20260801030100,recorded_version_and_name,20260801030100,agentic_chat_worker_active_index_preflight,match,not_reaudited,Deployment history match; not a full current-schema audit.,affd563163ed3a68420cec200a09e0b5c0f941af5fdb4a8ef7f2fdcbc4c17434
active,supabase/migrations/20260801030200_agentic_chat_worker_create_active_index.sql,20260801030200,recorded_version_and_name,20260801030200,agentic_chat_worker_create_active_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,a67a5ca9072f28adf3b9d1e9606b33e724f1e1c8da878c9e083218a173d44758
active,supabase/migrations/20260801030300_agentic_chat_worker_validate_active_index.sql,20260801030300,recorded_version_and_name,20260801030300,agentic_chat_worker_validate_active_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,d9c926325b9bb437d58a484829b8f21ae17e476e548f9d86ffe1d8e1fddad3ac
active,supabase/migrations/20260801030400_agentic_chat_worker_drop_running_index.sql,20260801030400,recorded_version_and_name,20260801030400,agentic_chat_worker_drop_running_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,a27b45170011505bd28afe563ab43b3601a373bcd31be84eb809d7e7895da938
active,supabase/migrations/20260801030500_agentic_chat_worker_stream_signal_foundation.sql,20260801030500,recorded_version_and_name,20260801030500,agentic_chat_worker_stream_signal_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,bf106cfb5c2eb53769b9653e4c293872787a04a12c36c5eeee9b127725fa7c86
active,supabase/migrations/20260801030600_agentic_chat_worker_queue_function_lockdown.sql,20260801030600,recorded_version_and_name,20260801030600,agentic_chat_worker_queue_function_lockdown,match,not_reaudited,Deployment history match; not a full current-schema audit.,63aa38cbbc87dd4698105892e99fdd862170ffba40b3a23402698f73c62bb9dd
active,supabase/migrations/20260801040000_admin_question_tree_queue_type.sql,20260801040000,recorded_version_and_name,20260801040000,admin_question_tree_queue_type,match,not_reaudited,Deployment history match; not a full current-schema audit.,eb3052bdf5093688557e95e0dcf1d683daef2cc0d2f3a4caef5ca9ba8460e87c
active,supabase/migrations/20260801040100_admin_question_tree_experiment.sql,20260801040100,recorded_version_and_name,20260801040100,admin_question_tree_experiment,match,not_reaudited,Deployment history match; not a full current-schema audit.,f50f0ddc9c313aab4a6fe0fa2478489948f445ffe973043d7c70ad2ef0b559b2
active,supabase/migrations/20260801040200_question_tree_realtime.sql,20260801040200,recorded_version_and_name,20260801040200,question_tree_realtime,match,not_reaudited,Deployment history match; not a full current-schema audit.,b0a77a8d237d46c90f529f484a97f7596edd3a4b866e13caa0a1d56b16e2673a
active,supabase/migrations/20260801040300_question_tree_resilience.sql,20260801040300,recorded_version_and_name,20260801040300,question_tree_resilience,match,not_reaudited,Deployment history match; not a full current-schema audit.,b77d91e91f6e89e59d39dd5bee4ff1f5f15432292d179d81efb6d5aab98b2d1a
active,supabase/migrations/20260801041000_agentic_chat_worker_effect_foundation.sql,20260801041000,recorded_version_and_name,20260801041000,agentic_chat_worker_effect_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,98e71ea389b532504c27a0b8f00581c330d2c81ac1d5d7cce56ecdaef29b018b
active,supabase/migrations/20260801041100_agentic_chat_worker_effect_rpcs.sql,20260801041100,recorded_version_and_name,20260801041100,agentic_chat_worker_effect_rpcs,match,not_reaudited,Deployment history match; not a full current-schema audit.,0a22d5aac48582a2faec85c05ba037e36eda3f51c0d12d9e530f5f29886f901f
active,supabase/migrations/20260802010000_web_page_visit_revalidation.sql,20260802010000,recorded_version_and_name,20260802010000,web_page_visit_revalidation,match,not_reaudited,Deployment history match; not a full current-schema audit.,09b3ea3dbdd5e51338152eb1c673e2b3293552d03a185cf4bb3a046d47696fe8
active,supabase/migrations/20260802010100_question_tree_normalize_trim.sql,20260802010100,recorded_version_and_name,20260802010100,question_tree_normalize_trim,match,not_reaudited,Deployment history match; not a full current-schema audit.,5f69e55b3b7b3dc8eef67613cf5ba19ea9bae1a6c2d925c49cf69ac67737f361
active,supabase/migrations/20260802020000_agentic_chat_worker_atomic_admission.sql,20260802020000,recorded_version_and_name,20260802020000,agentic_chat_worker_atomic_admission,match,not_reaudited,Deployment history match; not a full current-schema audit.,634fb1a3d71324a7889df8c49cb597331d2eb1f474fcd3d19ac9f46505babb95
active,supabase/migrations/20260802020100_agentic_chat_worker_claim_fencing.sql,20260802020100,recorded_version_and_name,20260802020100,agentic_chat_worker_claim_fencing,match,not_reaudited,Deployment history match; not a full current-schema audit.,991a38eb11e4b1b265a8fa26a3f5cb56731c411683a4eaec04a3197f8d1b7842
active,supabase/migrations/20260802029900_agentic_chat_worker_message_idempotency_guard.sql,20260802029900,recorded_version_and_name,20260802029900,agentic_chat_worker_message_idempotency_guard,match,not_reaudited,Deployment history match; not a full current-schema audit.,3daba0c48023d3d977ea5fecf284389c207882f584cd2b64363c734588dd7e0f
active,supabase/migrations/20260802030000_agentic_chat_worker_event_identity_foundation.sql,20260802030000,recorded_version_and_name,20260802030000,agentic_chat_worker_event_identity_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,5c97127ea9d70b21441a6e2c0ceeeef73a7ed94646d6aad5cf2c5d6903b9ea0d
active,supabase/migrations/20260802030100_agentic_chat_worker_create_event_generation_index.sql,20260802030100,recorded_version_and_name,20260802030100,agentic_chat_worker_create_event_generation_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,9dfc871bec0afeca791b4e0abd912690df9e6d063775e704d8f74675cdae2ceb
active,supabase/migrations/20260802030200_agentic_chat_worker_create_event_identity_index.sql,20260802030200,recorded_version_and_name,20260802030200,agentic_chat_worker_create_event_identity_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,e8d876d1fd99d0737f48865c6483fadd2b62cca2de349c7e8bf20e1d8cfedc05
active,supabase/migrations/20260802030300_agentic_chat_worker_validate_event_identity_indexes.sql,20260802030300,recorded_version_and_name,20260802030300,agentic_chat_worker_validate_event_identity_indexes,match,not_reaudited,Deployment history match; not a full current-schema audit.,b26610977f88b0b1d0bb38f085f3a2cf32ab1c746fcb8743cfd025eb7d266b1b
active,supabase/migrations/20260802030400_agentic_chat_worker_drop_legacy_event_sequence.sql,20260802030400,recorded_version_and_name,20260802030400,agentic_chat_worker_drop_legacy_event_sequence,match,not_reaudited,Deployment history match; not a full current-schema audit.,8b09f06c99429784f7386e3a0439f69f0fe7622217b0b0ec4659d3a1ea03493b
active,supabase/migrations/20260802030500_agentic_chat_worker_terminal_control_rpcs.sql,20260802030500,recorded_version_and_name,20260802030500,agentic_chat_worker_terminal_control_rpcs,match,not_reaudited,Deployment history match; not a full current-schema audit.,198280b157de39f8e44b18d96e675867801e532ae2847a40dae40b026834e3ea
active,supabase/migrations/20260802031000_agentic_chat_worker_execution_recovery.sql,20260802031000,recorded_version_and_name,20260802031000,agentic_chat_worker_execution_recovery,match,not_reaudited,Deployment history match; not a full current-schema audit.,88a08c713061d4634a8148e1859b1e4f85ae89b3720271ea10b208d19f0775ed
active,supabase/migrations/20260802032000_native_search_query_cache.sql,20260802032000,recorded_version_and_name,20260802032000,native_search_query_cache,match,not_reaudited,Deployment history match; not a full current-schema audit.,6dc6b5c12d5141f82478697c707c78c86c2ee043ddf7d33626ccba28fd76395f
active,supabase/migrations/20260802033000_agentic_chat_worker_stream_write_foundation.sql,20260802033000,recorded_version_and_name,20260802033000,agentic_chat_worker_stream_write_foundation,match,not_reaudited,Deployment history match; not a full current-schema audit.,0b39ee16b64b63f5db434e5898b91ea18c1efdfabf68407a7f8e8ccd713e7704
active,supabase/migrations/20260802033100_agentic_chat_worker_create_transition_index.sql,20260802033100,recorded_version_and_name,20260802033100,agentic_chat_worker_create_transition_index,match,not_reaudited,Deployment history match; not a full current-schema audit.,819a26e74ee3dc173e949fe369ffb87309d9b23b9196542f7df2fcf4bbe6db87
active,supabase/migrations/20260802033200_agentic_chat_worker_stream_write_rpcs.sql,20260802033200,recorded_version_and_name,20260802033200,agentic_chat_worker_stream_write_rpcs,match,not_reaudited,Deployment history match; not a full current-schema audit.,9367e1046c49ad8d0e264f11628a862fb9d52cfe176901797a696ea3b43e325c
active,supabase/migrations/20260802034000_agentic_chat_worker_stream_delivery_ack.sql,20260802034000,recorded_version_and_name,20260802034000,agentic_chat_worker_stream_delivery_ack,match,not_reaudited,Deployment history match; not a full current-schema audit.,68b13b8263dd7bce619025ad8e7e6619dc53870193ce8a5a855f510dc9d14267
active,supabase/migrations/20260802035000_agentic_chat_worker_cancel_observation.sql,20260802035000,recorded_version_and_name,20260802035000,agentic_chat_worker_cancel_observation,match,not_reaudited,Deployment history match; not a full current-schema audit.,e547916267396c87160018af8d34863c1e887ab11c0f5252d9a2e9763ef1ec8d
active,supabase/migrations/20260802036000_agentic_chat_private_realtime_authorization.sql,20260802036000,recorded_version_and_name,20260802036000,agentic_chat_private_realtime_authorization,match,not_reaudited,Deployment history match; not a full current-schema audit.,6e4dde1da09e4e32614def74f4c4983c020cacd784b5226e16dbf23c32123617
